cig_stat,cig_stop,cig_years,pack_years,total_alcadj,total_fatadj,tot_Kcal,totalcarbadj,total_proteinadj,totalfolate_NDSRadj,total_GlyIndex,total_GlyLoad,totalcholadj,Totalredmeatadj,totalCALCIUMadj,bmi_curc,bmi_curr,diabetes_f,panc_fh,fh_cancer,bmi_20,bmi_50,asp,asppd,ibup,ibuppd,gallblad_f,liver_comorbidity,age,agelevel,educat,race7,total_Marital,occupat,center,rndyear,sex,panc_type01,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,10.0,#,1.0,0.0,0.9032258064516129,0.9032258064516129,1,291.52590821355653,19965,16448,0.13513513513513514,0.0011642771141506592,28,31,False
1.0,#,"-959.9991,3352.996895","-959.9991,2474.997705",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.5,0.5,1,231.04263806155345,19890,16460,0.16216216216216217,0.0009227229838214146,19,38,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1296.38593913",3.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8833652007648184,0.8833652007648184,1,217.21254455445742,19979,16465,0.05405405405405406,0.000867489260494567,1386,1569,False
2.0,#,#,#,"-959.9991,2208.01158798",#,#,#,#,#,#,#,#,#,"-959.9991,2736.4199934300004",3.0,#,0.0,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8945783132530121,0.8945783132530121,1,263.46005582951386,19965,16465,0.16216216216216217,0.001052189547662625,297,332,False
2.0,#,"-959.9991,2146.99802","-959.9991,2591.99757",#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,1.0,0.0,0.9269813000890472,0.9269813000890472,1,266.2668306146347,19965,16480,0.1891891891891892,0.001063399061310714,1041,1123,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1296.38593913",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,5.0,#,#,#,#,#,#,0.0,0.8713286713286713,0.8713286713286713,1,267.13603756671796,19965,16482,0.05405405405405406,0.0010668704432128322,623,715,False
#,#,"-959.9991,2146.99802","-959.9991,2591.99757",#,#,#,#,"-959.9991,4705.865575826529",#,#,#,"-959.9991,1488.09644933",#,"-959.9991,1296.38593913",#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.876358695652174,0.876358695652174,1,222.18020341913387,19990,16508,0.16216216216216217,0.0009443014185246085,2580,2944,False
#,#,#,#,#,#,#,"-959.9991,2640.1341371400003",#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,1.0,#,#,#,#,#,0.0,#,#,#,#,#,#,#,4.0,#,#,1.0,0.0,0.8748019017432647,0.8748019017432647,1,218.51002330182035,19939,16520,0.16216216216216217,0.000884163040948081,552,631,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3273.996985",#,#,#,#,#,#,#,#,1.0,0.15722543352601157,0.15722543352601157,1,218.77396599901576,19996,16539,0.02702702702702703,0.0009177318710035876,544,3460,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2233.6356075",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,3.0,1994.0,#,1.0,0.6875,0.6875,3,165.188056395776,19996,16544,0.08108108108108109,0.0019791517821298767,11,16,False
2.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9250883392226148,0.9250883392226148,2,247.93991770489203,19965,16553,0.10810810810810811,0.001980412469252912,1309,1415,False
2.0,#,"-959.9991,579.1848484459829",#,#,#,"-959.9991,4935.5998500000005","-959.9991,2592.13884237",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9483568075117371,0.9483568075117371,1,318.29442589068833,19965,16599,0.1891891891891892,0.0012711834700975598,202,213,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2224.997975",#,#,#,1.0,#,#,#,1.0,0.0,0.9099216710182768,0.9099216710182768,1,230.11591477212806,19990,16602,0.10810810810810811,0.0009421016042433588,2091,2298,False
0.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",1.0,#,#,6.0,#,#,#,#,#,1.0,#,4.0,#,#,#,0.0,0.9583333333333334,0.9583333333333334,1,229.7156601264697,19908,16602,0.1891891891891892,0.0009174233860934859,23,24,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,4.0,#,#,#,1.0,0.2191780821917808,0.2191780821917808,1,208.9146781293947,19964,16619,0.08108108108108109,0.0008343497840268271,32,146,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,"-959.9991,3168.42000683",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9060150375939849,0.9060150375939849,1,219.70879947600395,19990,16634,0.08108108108108109,0.0009250238179314143,2410,2660,False
#,#,#,#,#,#,"-959.9991,3205.7598850000004",#,#,#,#,#,#,#,#,2.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,4.0,#,#,1.0,0.0,0.9121621621621622,0.9121621621621622,1,224.73361603832444,19990,16646,0.1891891891891892,0.0009152322632142456,270,296,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,0.0,0.0,#,"-959.9991,3288.4555199000006",#,#,#,#,#,#,#,#,#,#,#,2.0,#,1997.0,#,0.0,0.8952380952380953,0.8952380952380953,1,247.3189819435635,19646,16654,0.16216216216216217,0.000987726381975614,94,105,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,"-959.9991,1824.9487158",#,#,#,0.0,0.0,#,"-959.9991,3288.4555199000006",#,#,#,6.0,#,#,#,#,#,#,#,#,#,#,#,0.0,0.9253731343283582,0.9253731343283582,1,232.31413207603504,19862,16654,0.16216216216216217,0.0009278009934944212,62,67,False
1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1994.3098736000002",#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.2603550295857988,0.2603550295857988,1,217.08228283576742,19996,16662,0.08108108108108109,0.000866969029758129,44,169,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.8911196911196911,0.8911196911196911,2,245.0895665718124,19965,16663,0.05405405405405406,0.001957645377217257,1154,1295,False
#,#,#,"-959.9991,2591.99757",#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,0.0,#,#,#,#,5.0,#,#,#,#,#,#,#,#,#,2.0,10.0,#,1.0,0.0,0.9090909090909091,0.9090909090909091,1,271.9357696,19812,16670,0.1891891891891892,0.0010860392992320114,10,11,False
2.0,#,#,"-959.9991,2591.99757",#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,10.0,#,1.0,0.0,0.9420289855072463,0.9420289855072463,1,284.1788541691533,19965,16670,0.16216216216216217,0.001134934930010852,65,69,False
0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2519.997705",3.0,#,#,#,#,#,#,#,1.0,0.20833333333333334,0.20833333333333334,1,191.22234137865786,19940,16683,0.08108108108108109,0.0007479383407316965,55,264,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,"-959.9991,1350.998785",#,#,1.0,#,#,#,#,#,1.0,0.1588235294117647,0.1588235294117647,1,211.24215792660866,19991,16695,0.08108108108108109,0.0008669034882778808,270,1700,False
0.0,#,#,#,#,#,#,"-959.9991,2640.1341371400003",#,#,#,"-959.9991,2818.351525","-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,4.0,9.0,#,#,0.0,0.9166666666666666,0.9166666666666666,1,256.0444390609525,19990,16705,0.1891891891891892,0.0010225735421972612,77,84,False
#,#,"-959.9991,1751.5524567896216",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3168.42000683",#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9053941908713693,0.9053941908713693,1,256.29739742998964,19965,16714,0.10810810810810811,0.0010235837907947446,1091,1205,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,1.0,#,#,3.0,#,#,#,#,#,#,#,1.0,0.35,0.35,2,195.3946002876689,19676,16723,0.08108108108108109,0.0015607083619950445,14,40,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2208.62857646",2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,0.0,0.8711484593837535,0.8711484593837535,2,225.72814296281675,19990,16726,0.08108108108108109,0.0018403942179667883,622,714,False
2.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9193877551020408,0.9193877551020408,1,249.04022642743408,19965,16734,0.13513513513513514,0.0009946005756714983,901,980,False
#,#,"-580.2434831895191,393.783183543781",#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2093.7453054",0.0,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8596491228070176,0.8596491228070176,1,217.32173324049663,19979,16741,0.10810810810810811,0.0008602590911736136,588,684,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2040.9981550000002",#,#,#,#,#,#,#,#,1.0,0.15698924731182795,0.15698924731182795,2,218.77396599901576,19996,16744,0.02702702702702703,0.0018354637420071752,511,3255,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9171717171717172,0.9171717171717172,2,232.72524242570324,19979,16754,0.08108108108108109,0.001965981297566713,908,990,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2862.0988344999996",0.0,#,#,#,#,#,#,#,#,#,#,"-959.9991,1310.99883",#,#,1.0,#,#,#,#,2.0,1.0,0.3904109589041096,0.3904109589041096,1,180.75944233714242,19964,16760,0.16216216216216217,0.0007219052439263927,57,146,False
#,#,"-959.9991,393.783183543781","-959.9991,2591.99757",#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,10.0,#,1.0,0.0,0.927027027027027,0.927027027027027,1,228.92674663698094,19965,16773,0.13513513513513514,0.0009181932709766001,343,370,False
#,#,"-959.9991,579.1848484459829",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3168.42000683",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9162357807652534,0.9162357807652534,1,243.80262939269568,19979,16780,0.10810810810810811,0.0010521158736287904,886,967,False
2.0,#,#,#,#,#,#,#,#,"-959.9991,1824.21152255",#,#,"-959.9991,1488.09644933",#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8923493568043331,0.8923493568043331,1,242.17259771691778,19965,16803,0.10810810810810811,0.0009671730890884506,1318,1477,False
#,"-959.9991,1518.998605",#,#,#,#,"-115.2987949999997,8751.141858081486",#,#,#,#,#,"-959.9991,3600.2051169799997",#,"-959.9991,2544.41373375",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,0.0,0.8919330289193302,0.8919330289193302,1,256.4238000296565,19965,16806,0.13513513513513514,0.001024088609233912,586,657,False
1.0,"-959.9991,2495.99766",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1994.3098736000002",#,#,1.0,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.2982456140350877,0.2982456140350877,1,212.85688316623867,19996,16807,0.13513513513513514,0.0008500939047871838,51,171,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.1614420062695925,0.1614420062695925,1,242.00837448270303,19996,16814,0.05405405405405406,0.0009665172250714934,206,1276,False
#,#,"-959.9991,2615.99757","-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,5.0,#,#,#,#,#,#,1.0,0.1627565982404692,0.1627565982404692,1,267.04602295525046,19991,16814,0.08108108108108109,0.0010665109487421247,111,682,False
2.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9230769230769231,0.9230769230769231,2,247.93991770489203,19965,16815,0.08108108108108109,0.001980412469252912,1200,1300,False
#,#,"-959.9991,2078.9980649999998",#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,0.0,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.3520710059171598,0.3520710059171598,1,187.96877442655148,19972,16845,0.13513513513513514,0.0007506974031257121,119,338,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,1996.0,2.0,1.0,0.3,0.3,1,180.21068445325656,19964,16853,0.08108108108108109,0.0007197136505639598,27,90,False
0.0,#,#,#,#,#,#,#,#,#,#,"-959.9991,3174.24612","-959.9991,1488.09644933",#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,1.0,0.0,0.9079118028534371,0.9079118028534371,2,221.16463125224928,19990,16869,0.16216216216216217,0.0017948305811246036,700,771,False
2.0,#,#,#,#,#,"-115.2987949999997,4191.68938",#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8892086330935252,0.8892086330935252,1,242.2731612576485,19965,16885,0.08108108108108109,0.000967574713183229,1236,1390,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.14991816693944354,0.14991816693944354,1,218.7739660018923,19996,16896,0.02702702702702703,0.0009177318710260254,458,3055,False
1.0,"-959.9991,2495.99766",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1994.3098736000002",#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.2484076433121019,0.2484076433121019,1,219.30100991036088,19996,16896,0.10810810810810811,0.000875830036902658,78,314,False
2.0,#,#,#,"-959.9991,1919.9982",#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,1.0,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.4230769230769231,0.4230769230769231,1,220.57103324292837,19877,16901,0.16216216216216217,0.0008809021730623796,11,26,False
2.0,#,"-959.9991,393.783183543781","-959.9991,2591.99757",#,#,#,"-959.9991,2592.13884237",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9212022745735174,0.9212022745735174,1,268.1213273503142,19965,16902,0.13513513513513514,0.0010708054291387046,1134,1231,False
#,#,#,"-959.9991,2300.997885",#,#,#,#,#,#,#,#,#,#,"-959.9991,1968.3619128700002",#,#,0.0,#,1.0,#,#,#,#,#,0.0,#,#,"-959.9991,3096.586570985981",#,#,4.0,#,#,#,#,#,1.0,0.2222222222222222,0.2222222222222222,1,194.00028241575936,19996,16905,0.1891891891891892,0.0007747856454321468,4,18,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1224.0800666",#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,0.10631494804156674,0.10631494804156674,1,219.69802974426784,19996,16918,0.05405405405405406,0.000924939811192054,266,2502,False
#,#,"-959.9991,3352.996895","-959.9991,2474.997705",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,0.0,#,#,#,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.37628865979381443,0.37628865979381443,1,180.8247391254855,19952,16925,0.16216216216216217,0.0007221660219709969,73,194,False
0.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933",#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9108796296296297,0.9108796296296297,1,210.35811089542602,19990,16960,0.10810810810810811,0.0008520859883108011,787,864,False
#,#,"-959.9991,2838.9973449999998","-959.9991,221.0522090861",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2519.997705",#,5.0,#,#,#,#,#,#,1.0,0.15813953488372093,0.15813953488372093,1,267.04602295525046,19991,16973,0.10810810810810811,0.0010665109487421247,102,645,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1888.99829",#,#,#,#,#,#,#,#,1.0,0.157180675049636,0.157180675049636,1,218.77396599901576,19996,16977,0.02702702702702703,0.0009177318710035876,475,3022,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,#,#,1994.0,#,1.0,0.22321428571428573,0.22321428571428573,1,217.34876662532605,19904,16978,0.05405405405405406,0.0008680332952958869,25,112,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2448.30100707",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,1998.0,#,0.0,0.8870967741935484,0.8870967741935484,1,222.97903402000196,19874,16981,0.08108108108108109,0.0008905190891463869,110,124,False
#,#,#,#,#,#,#,"-959.9991,1968.1516895800003",#,#,#,#,#,#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,1.0,#,9.0,#,#,0.0,0.8888888888888888,0.8888888888888888,1,242.78491969483304,19774,16982,0.13513513513513514,0.00096961854057421,40,45,False
1.0,"-959.9991,2495.99766",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2710.0907532000006",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.24836601307189543,0.24836601307189543,1,219.30100991036088,19996,16990,0.08108108108108109,0.000875830036902658,76,306,False
0.0,#,"-959.9991,2879.9973",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.8990435706695006,0.8990435706695006,1,209.2833621793497,19990,17010,0.08108108108108109,0.0008437026657284435,846,941,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,1.0,#,#,#,#,#,#,#,#,"-695.1198179861881,3096.586570985981",#,#,1.0,#,#,#,#,2.0,1.0,0.3697478991596639,0.3697478991596639,1,193.64965026334204,19964,17015,0.13513513513513514,0.000773385313663878,88,238,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2208.62857646",2.0,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,1.0,#,#,#,1.0,0.0,0.9182879377431906,0.9182879377431906,1,240.2413291786713,19953,17018,0.13513513513513514,0.00095946011505421,236,257,False
2.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,9.0,#,#,0.0,0.900990099009901,0.900990099009901,1,291.8941921101758,19953,17018,0.05405405405405406,0.0011657479423009655,91,101,False
#,#,#,"-959.9991,2300.997885",#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1847.6074442",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,0.10837229069273269,0.10837229069273269,1,222.25427714531867,19996,17053,0.08108108108108109,0.0009448792130659702,255,2353,False
#,#,"-959.9991,579.1848484459829",#,#,#,"-959.9991,4935.5998500000005",#,#,#,#,#,#,#,"-959.9991,3168.42000683",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9081225033288948,0.9081225033288948,1,222.29611292848622,19990,17058,0.10810810810810811,0.0009452055431750765,2046,2253,False
0.0,#,#,#,#,#,#,#,#,#,#,"-959.9991,3174.24612",#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9080459770114943,0.9080459770114943,1,241.4288017472897,19874,17058,0.13513513513513514,0.0009642025653695052,158,174,False
#,#,"-959.9991,1583.998515","-959.9991,3455.99676",#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,1.0,#,#,#,#,#,0.0,#,#,"-959.9991,3096.586570985981",#,#,#,#,#,#,#,2.0,1.0,0.36363636363636365,0.36363636363636365,1,196.43988867415226,19952,17067,0.1891891891891892,0.0007845287854212859,64,176,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.8967136150234741,0.8967136150234741,1,263.55249920947966,19965,17083,0.08108108108108109,0.001052558741990184,382,426,False
2.0,#,#,#,"-959.9991,2928.00152025",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9411764705882353,0.9411764705882353,1,296.7981989748239,19965,17083,0.13513513513513514,0.0011853332443248423,176,187,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,10.0,#,1.0,0.0,0.9173553719008265,0.9173553719008265,1,268.73737253921564,19965,17123,0.08108108108108109,0.0011169346149364622,111,121,False
2.0,#,#,"-959.9991,2591.99757",#,#,"-959.9991,4191.68938",#,#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.9249329758713136,0.9249329758713136,1,274.2497311521547,19965,17150,0.16216216216216217,0.001095280647607212,345,373,False
#,#,#,"-959.9991,1633.99856",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,1.0,0.3384615384615385,0.3384615384615385,1,175.59198547479605,19972,17160,0.08108108108108109,0.0007012677925243601,66,195,False
#,#,#,#,#,#,#,#,#,"-959.9991,1824.21152255",#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,0.0,#,"-959.9991,3288.4555199000006",#,#,#,6.0,#,#,#,#,#,1.0,#,#,#,#,#,0.0,0.9411764705882353,0.9411764705882353,1,232.41531919282153,19862,17168,0.16216216216216217,0.0009282051079864857,48,51,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,#,0.0,0.0,1.0,#,#,3.0,#,#,#,#,#,#,#,1.0,0.4,0.4,1,184.9143870671749,19676,17173,0.13513513513513514,0.0007384989905658647,8,20,False
#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1488.09644933","-959.9991,2160.0337058200003",#,#,#,#,0.0,#,#,"-959.9991,3288.4555199000006",1.0,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9123809523809524,0.9123809523809524,1,216.75050693624775,19990,17174,0.1891891891891892,0.0009019483582608996,958,1050,False
2.0,#,"-580.2434831895191,1751.5524567896216",#,#,#,"-959.9991,4935.5998500000005",#,#,#,#,#,#,#,#,#,#,0.0,#,#,#,#,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1.0,0.0,0.9369158878504673,0.9369158878504673,1,294.7112431510652,19965,17182,0.1891891891891892,0.0011769984965875476,401,428,False
#,#,"-959.9991,579.1848484459829",#,#,#,#,#,"-959.9991,1912.7403828080623",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,3034.99721",0.0,#,1.0,#,#,#,1998.0,#,0.0,0.8857142857142857,0.8857142857142857,1,244.7460986053331,19584,17194,0.16216216216216217,0.0009774509686978107,93,105,False
0.0,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2304.08038738",#,#,#,#,#,#,#,#,"-959.9991,3288.4555199000006",#,#,#,6.0,#,#,#,#,#,1.0,#,4.0,#,#,#,0.0,0.9166666666666666,0.9166666666666666,1,224.81038633153372,19908,17201,0.16216216216216217,0.000897833024286249,22,24,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,1458.2005538",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,0.10644876325088339,0.10644876325088339,1,219.69802974426784,19996,17203,0.05405405405405406,0.000924939811192054,241,2264,False
#,#,#,#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2208.62857646",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,1.0,#,#,#,#,1.0,0.0,0.9161620866325105,0.9161620866325105,1,220.82635643923155,19990,17205,0.08108108108108109,0.0009337410560976528,1967,2147,False
2.0,#,#,#,#,#,"-959.9991,7840.836463874805",#,#,#,#,#,#,#,"-959.9991,1296.38593913",3.0,#,#,#,1.0,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,#,0.0,0.8968253968253969,0.8968253968253969,2,238.9319797536363,19965,17209,0.16216216216216217,0.0019084618418345528,113,126,False
2.0,#,"-959.9991,2879.9973",#,#,#,#,#,#,#,#,#,#,#,"-959.9991,2976.40626556",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,2.0,#,#,1.0,0.0,0.927710843373494,0.927710843373494,1,274.22152516016496,19965,17210,0.13513513513513514,0.0010951680003603282,385,415,False
#,#,#,#,#,#,"-959.9991,4191.68938",#,#,"-959.9991,1824.21152255",#,#,#,#,#,#,#,#,0.0,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,0.0,0.8745247148288974,0.8745247148288974,1,219.03775454101873,19990,17217,0.08108108108108109,0.0009197894909923919,2070,2367,False
