Specified Values,Specified Attribute Names,Class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_5, R_12, R_13",1.0,1.0,1.0,1,26.0,9923,9648,0.4,0.00018495884802369438,3,3,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_6, R_12",1.0,0.30794614765743855,0.8888888888888888,1,35.30656,9977,9650,0.25,0.0002511638717415172,8,9,False
"0.0, 1.0, 1.0, 1.0, 1.0","A_2, A_3, R_9, R_11, R_13",1.0,0.0023312328394264987,0.5454545454545454,1,42.5179904,9972,9653,0.25,0.00030246455864101914,6,11,False
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_9, R_11, R_15",1.0,0.006046617599999997,0.6,1,30.4,9845,9653,0.3,0.00021625957615078111,3,5,False
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_11",0.0,1.0,1.0,1,52.75,9892,9658,0.3,0.00037525304743268764,4,4,False
"1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_3, R_0, R_6, R_12",0.0,0.2630755761638284,0.875,1,47.0528,9979,9658,0.25,0.00033472429554958795,7,8,False
"0.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_2",1.0,0.003712098683732816,0.5714285714285714,1,47.680193331199995,9972,9661,0.2,0.00033918744738791487,8,14,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_2, R_3, R_5, R_6, R_13",1.0,0.1,1.0,1,51.9232,9661,9661,0.5,0.00036937135606553416,0,0,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_15",0.0,0.056313514709472656,0.75,1,42.252428800000004,9989,9662,0.25,0.00030057540604042955,9,12,False
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_4, R_15",1.0,0.009094947017729282,0.625,1,39.4736,9957,9666,0.3,0.00028080736859031164,5,8,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_5, R_7, R_10, R_13",0.0,1.0,1.0,1,63.4,9926,9667,0.3,0.00045101503710393167,5,5,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_2, A_3, R_6, R_8, R_9, R_12",1.0,1.0,1.0,1,49.333333333333336,9931,9668,0.3,0.00035094755778854837,3,3,False
"1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_13",1.0,0.007264434303609265,0.6111111111111112,1,40.80110232190976,9958,9672,0.2,0.0002902509570598966,11,18,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_5, R_13",1.0,1.0,1.0,1,25.944256000000003,9957,9673,0.25,0.00018456229625353162,10,10,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_4, R_5, R_11, R_12, R_13, R_14, R_15",1.0,1.0,1.0,1,40.0,9923,9673,0.5,0.0002845520738826068,2,2,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_8",0.0,0.009094947017729282,0.625,1,40.352,9952,9678,0.25,0.0002870561321327737,5,8,False
"0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_11",0.0,0.0028007538972582447,0.5555555555555556,1,47.0528,9974,9679,0.25,0.00033472429554958795,5,9,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_9, R_12",1.0,0.1,1.0,1,43.666666666666664,9680,9680,0.35,0.0003106360139885124,0,0,False
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_0, R_4, R_8, R_10, R_12, R_13, R_15",1.0,0.1,1.0,2,40.0,9682,9682,0.5,0.0005691041477652135,0,0,False
"1.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_7, R_12",0.0,0.010890643668188604,0.6363636363636364,1,54.796416,9919,9685,0.25,0.0003898108453533514,7,11,False
"0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_9",1.0,0.056313514709472656,0.75,1,43.5776,9883,9686,0.25,0.00031000241137066705,6,8,False
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_0, R_7, R_8",1.0,1.0,1.0,1,55.0,9788,9690,0.35,0.0003912591015885843,2,2,False
"1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_11",1.0,0.04717852373687206,0.7368421052631579,1,41.8421810234327,9982,9699,0.2,0.0002976569846497307,14,19,False
"1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3",0.0,0.0028007538972582447,0.5555555555555556,1,46.686124494848,9997,9700,0.2,0.00033211583866376416,10,18,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_5, R_13",1.0,1.0,1.0,2,34.333333333333336,9829,9703,0.3,0.0004884810601651417,3,3,False
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_3, R_5, R_9, R_11, R_14",1.0,0.017341529915832606,0.6666666666666666,1,20.0,9754,9703,0.35,0.0001422760369413034,2,3,False
"1.0, 0.0, 1.0, 1.0","A_0, A_1, A_3, R_11",1.0,0.2630755761638284,0.875,1,33.73513844326399,9982,9704,0.2,0.00023998509016869056,14,16,False
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_4, R_9, R_12, R_13",1.0,1.0,1.0,1,47.5,9881,9711,0.35,0.00033790558773559554,2,2,False
"0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_1, R_7, R_9",0.0,1.0,1.0,1,54.0,9974,9716,0.3,0.0003841452997415191,5,5,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_3, R_2, R_13, R_15",1.0,0.2630755761638284,0.875,1,57.988800000000005,9971,9717,0.25,0.0004125208325490927,7,8,False
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_2, R_7, R_9",1.0,1.0,1.0,1,27.666666666666668,9865,9719,0.4,0.00019681518443546967,3,3,False
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2, R_9, R_10",0.0,0.017341529915832606,0.6666666666666666,1,42.519999999999996,9989,9720,0.3,0.00030247885453721097,4,6,False
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_1, R_9, R_11, R_15",1.0,1.0,1.0,2,39.0,9837,9721,0.35,0.0005548765440710832,2,2,False
"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_4, R_7, R_10, R_12, R_15",1.0,0.1,1.0,1,43.654756999168,9722,9722,0.5,0.0003105512909738624,0,0,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_11, R_15",1.0,0.1,1.0,1,51.60987439570557,9724,9724,0.35,0.0003671424198029716,0,0,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_12",0.0,0.03457161303360778,0.7142857142857143,1,48.672,9974,9729,0.25,0.00034624296350035586,5,7,False
"0.0, 0.0, 1.0, 1.0, 1.0","A_2, A_3, R_4, R_9, R_12",1.0,0.006046617599999997,0.6,1,41.72179199999999,9940,9730,0.25,0.00029680056099246874,6,10,False
"1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_8, R_13",1.0,1.0,1.0,1,38.666666666666664,9991,9732,0.3,0.0002750670047531865,3,3,False
"0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_3, R_9",0.0,0.2630755761638284,0.875,1,45.4736,9981,9733,0.25,0.00032349017967270267,7,8,False
"0.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_3",1.0,0.1615055828898458,0.8333333333333334,2,56.19552398901248,9995,9736,0.2,0.000799527644699664,15,18,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_0, R_3, R_6",1.0,1.0,1.0,1,50.44,9937,9736,0.3,0.0003588201651659671,6,6,False
"1.0, 0.0, 0.0, 0.0","A_0, A_3, R_10, R_14",0.0,0.10737418240000006,0.8,2,44.074143350108976,9997,9742,0.2,0.007333525058109477,16,20,False
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_2, R_6",0.0,1.0,1.0,1,50.5,9979,9743,0.35,0.000359246993276791,4,4,False
"1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_3, R_3, R_5, R_7",0.0,0.04139739548230255,0.7272727272727273,1,49.9940224,9962,9744,0.25,0.0003556475688913374,8,11,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_4, R_5, R_13, R_15",0.0,0.003712098683732816,0.5714285714285714,1,47.928000000000004,9962,9744,0.3,0.00034095029492613947,4,7,False
"0.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_2, A_3, R_0, R_5, R_7, R_8",0.0,0.056313514709472656,0.75,1,53.75,9919,9745,0.3,0.00038236684927975284,3,4,False
"0.0, 0.0, 1.0, 0.0","A_0, A_2, R_0, R_9",1.0,0.14347992566424797,0.8235294117647058,1,44.6807798816768,9990,9749,0.2,0.0003178502144505846,14,17,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_2, A_3, R_0, R_1, R_5, R_6, R_8, R_9",1.0,0.022900489088739456,0.862781954887218,1,36.257440256,9749,9749,0.4,0.0002579282454629878,0,0,False
"0.0, 1.0, 0.0, 0.0","A_2, A_3, R_1, R_9",0.0,0.004960332468155193,0.5882352941176471,1,45.1547337187328,9998,9750,0.2,0.00032122182813205724,10,17,False
"0.0, 0.0, 0.0, 0.0","A_1, A_3, R_8, R_10",0.0,0.14347992566424797,0.8235294117647058,1,44.8424125014016,9997,9751,0.2,0.0003190000368793289,14,17,False
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_1, R_0, R_5, R_7, R_8, R_9, R_10",1.0,0.056313514709472656,0.75,1,41.75,9860,9753,0.35,0.0002970012271149708,3,4,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_3, R_0, R_5, R_7, R_8",1.0,1.0,1.0,2,37.25,9957,9753,0.3,0.0005299782376063551,4,4,False
"1.0, 0.0, 1.0","A_1, R_3, R_15",1.0,0.029778194890795612,0.7037037037037037,1,50.339493900544134,9971,9754,0.15,0.007550561617180748,19,27,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_5, R_8, R_9, R_11, R_14",1.0,0.06070291578006538,0.9285714285714286,1,35.18729458803553,9754,9754,0.45,0.00025031544123359337,0,0,False
"1.0, 1.0, 1.0, 1.0","A_0, A_1, R_12, R_14",1.0,0.08966986063941502,0.7857142857142857,1,53.7092371456,9977,9757,0.2,0.00038207687041083045,11,14,False
"1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_9",0.0,1.0,1.0,1,42.955200000000005,9998,9761,0.25,0.00030557478110105376,8,8,False
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, A_3, R_5, R_6, R_13",0.0,1.0,1.0,1,36.5,9956,9765,0.3,0.00025965376741787864,2,2,False
"1.0, 0.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_5, R_9, R_10",1.0,0.10737418240000006,0.8,1,27.0,9923,9771,0.3,0.00019207264987075956,4,5,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_1, R_0, R_5, R_7, R_8",1.0,0.003712098683732816,0.5714285714285714,1,41.184000000000005,9957,9771,0.25,0.00029297481526953194,4,7,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_9, R_11, R_15",1.0,1.0,1.0,2,36.0,9886,9773,0.3,0.0005121937329886922,2,2,False
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_6",1.0,0.017341529915832606,0.6666666666666666,1,45.88,9990,9774,0.25,0.00032638122874335,4,6,False
"0.0, 0.0, 0.0, 1.0","A_0, A_2, A_3, R_0",1.0,0.18814528037496547,0.8461538461538461,1,45.895924224,9967,9775,0.2,0.0003264945105174542,11,13,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_0, R_4, R_9",1.0,0.056313514709472656,0.75,1,52.0,9910,9775,0.25,0.00036991769604738877,3,4,False
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_15",0.0,0.056313514709472656,0.75,1,39.0,9914,9777,0.3,0.0002774382720355416,3,4,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_3, R_9, R_11",0.0,0.017341529915832606,0.6666666666666666,1,43.36,9948,9777,0.3,0.00030845444808874574,4,6,False
"0.0, 1.0, 0.0, 1.0, 0.0","A_2, A_3, R_9, R_12, R_13",0.0,0.006046617599999997,0.6,1,46.6,9895,9778,0.25,0.0003315031660732369,3,5,False
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_2, R_1, R_5, R_9, R_13, R_15",0.0,0.1,1.0,1,52.9311496060806,9778,9778,0.3,0.000376541709835019,0,0,False
"1.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_15",1.0,0.006046617599999997,0.6,2,49.458886246400006,9982,9779,0.2,0.0007036814326668529,9,15,False
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_10",0.0,1.0,1.0,1,49.0,9997,9782,0.3,0.0003485762905061933,4,4,False
"0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_4, R_15",1.0,0.1,1.0,1,39.5,9784,9784,0.35,0.0002809951729590742,0,0,False
"1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_9, R_15",0.0,0.1615055828898458,0.8333333333333334,1,39.12,9948,9785,0.25,0.0002782919282571894,5,6,False
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_0",1.0,0.03457161303360778,0.7142857142857143,1,47.6,9916,9787,0.25,0.00033861696792030204,5,7,False
"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_3, R_0, R_2, R_6, R_15",1.0,1.0,1.0,2,48.0,9916,9788,0.35,0.0006829249773182562,2,2,False
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_6, R_11, R_12, R_15",0.0,0.007253815028640576,0.7692307692307693,1,39.982131712,9792,9792,0.4,0.00028442496242242845,0,0,False
"1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_3, R_7, R_13, R_15",0.0,0.1,1.0,1,46.095321105203205,9793,9793,0.4,0.0003279129804192566,0,0,False
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_4, R_15",1.0,0.056313514709472656,0.75,1,51.15995392,9937,9794,0.2,0.0003639417746918649,9,12,False
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_3, R_8, R_15",1.0,0.017341529915832606,0.6666666666666666,1,59.333333333333336,9818,9797,0.25,0.0004220855762592,2,3,False
"0.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, A_3, R_8, R_9",0.0,0.017341529915832606,0.6666666666666666,1,44.28,9998,9798,0.25,0.0003149991457880457,4,6,False
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_1, R_7",1.0,0.0028007538972582447,0.5555555555555556,1,46.87488,9990,9800,0.2,0.0003334586079249581,5,9,False
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_0, R_14, R_15",1.0,0.1,1.0,1,40.191359999999996,9803,9803,0.3,0.00028591337100406113,0,0,False
"0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_0, R_9",1.0,0.017341529915832606,0.6666666666666666,1,45.0,9967,9803,0.25,0.0003201210831179326,4,6,False
"0.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_10",1.0,0.007788724579811145,0.6153846153846154,1,46.699080192000004,9966,9804,0.2,0.00033220800292609406,8,13,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_6",0.0,0.017341529915832606,0.6666666666666666,1,48.2,9979,9806,0.25,0.00034288524902854114,6,9,False
"0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_1",1.0,0.017341529915832606,0.6666666666666666,1,52.0,9916,9810,0.3,0.00036991769604738877,2,3,False
"1.0, 1.0, 0.0, 0.0","A_0, A_3, R_11, R_15",0.0,0.04139739548230255,0.7272727272727273,2,43.8536448,9948,9811,0.2,0.0006239322787575597,8,11,False
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_7, R_8, R_13",1.0,0.1,1.0,1,35.5,9812,9812,0.35,0.0002525399655708135,0,0,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_3, R_3, R_7, R_11, R_15",0.0,0.017341529915832606,0.6666666666666666,1,35.0,9941,9814,0.3,0.0002489830646472809,2,3,False
"1.0, 1.0, 0.0, 1.0","A_0, A_3, R_1, R_9",1.0,0.009094947017729282,0.625,1,35.576,9934,9815,0.2,0.00025308061451119045,5,8,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, A_3, R_3, R_7, R_14, R_15",1.0,1.0,1.0,1,42.0,9884,9816,0.35,0.0002987796775767371,2,2,False
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_1, R_2, R_8, R_11",0.0,0.1,1.0,1,45.70623021698831,9819,9819,0.35,0.00032514506493999727,0,0,False
"1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_1, R_6, R_12",0.0,1.0,1.0,1,43.333333333333336,9975,9822,0.35,0.00030826474670615734,3,3,False
"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_8, R_10, R_12, R_15",0.0,1.0,1.0,1,47.0,9975,9822,0.35,0.00033434868681206294,3,3,False
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_3, R_7, R_8",1.0,0.1,1.0,1,63.91219230735588,9826,9826,0.3,0.0004546586716860525,0,0,False
"0.0, 1.0, 1.0, 1.0","A_2, A_3, R_0, R_5",1.0,0.003712098683732816,0.5714285714285714,1,33.624,9957,9827,0.2,0.00023919447330571924,4,7,False
"1.0, 1.0, 1.0","A_1, A_2, R_15",1.0,0.021711297700428393,0.6818181818181818,1,53.27523867346024,9977,9828,0.15,0.010959945655064134,15,22,False
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_5, R_13, R_15",1.0,0.1,1.0,1,34.333333333333336,9829,9829,0.35,0.00024424053008257083,0,0,False
"1.0, 0.0, 1.0, 0.0","A_0, A_1, A_3, R_11",0.0,0.38554328942953164,0.9090909090909091,1,42.938815999999996,9998,9834,0.2,0.0003054582285715914,10,11,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_3, R_7, R_11",1.0,1.0,1.0,1,19.0,9936,9840,0.35,0.00013516223509423822,2,2,False
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_6, R_7, R_12",1.0,1.0,1.0,1,53.666666666666664,9920,9847,0.3,0.000381774032459164,3,3,False
"1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_8",1.0,0.10737418240000006,0.8,1,44.8,9991,9848,0.2,0.00031869832274851955,4,5,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, A_3, R_9, R_12",0.0,1.0,1.0,1,44.666666666666664,9975,9850,0.3,0.0003177498158355775,3,3,False
"0.0, 0.0, 1.0","A_1, A_2, R_0",1.0,0.004960332468155193,0.5882352941176471,1,42.767908818944,9991,9852,0.15,0.00030424242875131855,10,17,False
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, A_3, R_3, R_6",0.0,0.006046617599999997,0.6,1,54.0,9979,9855,0.25,0.0003841452997415191,3,5,False
"1.0, 1.0, 0.0, 1.0","A_0, A_1, A_3, R_12",1.0,0.13443063274931202,0.8181818181818182,1,42.973375999999995,9999,9860,0.2,0.00030570408156342595,9,11,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, A_3, R_2, R_8",0.0,1.0,1.0,1,43.5,9912,9862,0.25,0.00030945038034733486,2,2,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_9",0.0,1.0,1.0,1,53.333333333333336,9998,9862,0.25,0.000379402765176809,3,3,False
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_6, R_11, R_15",0.0,0.017341529915832606,0.6666666666666666,1,66.33333333333333,9979,9863,0.3,0.0004718821891886562,2,3,False
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_10, R_12",0.0,0.056313514709472656,0.75,1,50.5,9983,9864,0.25,0.000359246993276791,3,4,False
"0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_13",1.0,0.003712098683732816,0.5714285714285714,1,29.464,9957,9865,0.25,0.00020960105762192813,4,7,False
"0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, A_3, R_4, R_9, R_14",0.0,0.1,1.0,1,59.63199999999999,9868,9868,0.35,0.0004242102317441901,0,0,False
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_0, R_4, R_7",1.0,0.1,1.0,1,38.25,9871,9871,0.35,0.0002721029206502427,0,0,False
"0.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_0",1.0,0.003712098683732816,0.5714285714285714,1,40.712,9991,9880,0.2,0.00028961710079771717,4,7,False
"1.0, 0.0, 0.0, 1.0","A_0, A_3, R_3, R_14",1.0,0.017341529915832606,0.6666666666666666,1,47.333333333333336,9991,9881,0.2,0.000336719954094418,2,3,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_0, R_2, R_3, R_6, R_10, R_11",1.0,0.1,1.0,1,57.012212510720005,9882,9882,0.4,0.0004055735826640319,0,0,False
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, R_0, R_3, R_13, R_14",1.0,1.0,1.0,1,46.5,9937,9884,0.3,0.00033079178588853034,2,2,False
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, A_3, R_2, R_3, R_12",1.0,0.1,1.0,1,53.279552,9884,9884,0.35,0.00037902017542840475,0,0,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, A_3, R_9, R_11",1.0,0.1,1.0,1,36.0,9886,9886,0.25,0.0002560968664943461,0,0,False
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_13",0.0,0.006046617599999997,0.6,1,38.0,9969,9887,0.25,0.00027032447018847643,3,5,False
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_7, R_12, R_13",0.0,0.1,1.0,1,39.20189894572988,9887,9887,0.3,0.0002788745411285953,0,0,False
"1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, A_3, R_9, R_15",0.0,0.1,1.0,1,43.6,9895,9895,0.25,0.00031016176053204136,0,0,False
"1.0, 0.0, 0.0, 0.0","A_2, A_3, R_2, R_3",0.0,0.30794614765743855,0.8888888888888888,1,49.744,9983,9897,0.2,0.00035386895908040973,8,9,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, R_3, R_7, R_15",1.0,0.017341529915832606,0.6666666666666666,1,58.666666666666664,9995,9898,0.25,0.0004173430416944899,2,3,False
"0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, A_3, R_7, R_15",1.0,0.10737418240000006,0.8,1,46.8,9995,9898,0.25,0.0003329259264426499,4,5,False
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_3, R_3, R_7, R_8, R_11, R_14",1.0,0.056269078396553596,0.90625,1,19.0,9905,9905,0.35,0.00013516223509423822,0,0,False
"0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, A_3, R_2, R_12",1.0,1.0,1.0,1,50.0,9963,9907,0.25,0.00035569009235325843,2,2,False
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_12, R_14",1.0,0.017341529915832606,0.6666666666666666,1,53.333333333333336,9977,9908,0.25,0.000379402765176809,2,3,False
"1.0, 0.0, 1.0, 1.0, 1.0","A_2, A_3, R_6, R_10, R_12",1.0,0.056313514709472656,0.75,1,42.0,9977,9908,0.25,0.0002987796775767371,3,4,False
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_3, R_2, R_8",0.0,0.1,1.0,1,40.0,9912,9912,0.25,0.0002845520738826068,0,0,False
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_14",0.0,0.017341529915832606,0.6666666666666666,1,35.666666666666664,9915,9915,0.25,0.000253725599211991,2,3,False
"1.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, A_3, R_7, R_8",1.0,0.003712098683732816,0.5714285714285714,1,59.471999999999994,9995,9920,0.25,0.00042307202344865966,4,7,False
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_8, R_11, R_13",0.0,0.017341529915832606,0.6666666666666666,1,37.0,9969,9921,0.3,0.00026321066834141124,2,3,False
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, A_3, R_4, R_5, R_11, R_12, R_13",1.0,0.1,1.0,1,40.0,9923,9923,0.4,0.0002845520738826068,0,0,False
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, A_3, R_4, R_5, R_12, R_13, R_15",1.0,0.1,1.0,1,33.29294592,9923,9923,0.4,0.0002368394201799368,0,0,False
"0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_3, R_0, R_1, R_2, R_3, R_9, R_13",1.0,0.1,1.0,1,49.28385647706663,9924,9924,0.45,0.0003505955892370513,0,0,False
"1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, A_3, R_3, R_7, R_9, R_13, R_15",1.0,0.1,1.0,1,59.1104,9925,9925,0.4,0.00042049967270076094,0,0,False
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, A_3, R_6, R_13",0.0,0.1,1.0,1,43.0,9926,9926,0.3,0.00030589347942380226,0,0,False
